"orderNumber","orderDate","requiredDate","shippedDate","status","customerNumber","productCode","quantityOrdered","priceEach","orderLineNumber"
10248,"2023-09-20T05:14:07","2024-07-18T11:57:01","2024-01-22T17:11:19","Cancelled",131,"S700_3962",35,92.36,8
10248,"2023-09-20T05:14:07","2024-07-18T11:57:01","2024-01-22T17:11:19","Cancelled",131,"S72_3212",23,53.51,9
10249,"2024-08-23T19:55:16","2023-09-14T13:27:52","2024-03-05T01:47:27","Shipped",173,"S18_3856",46,88.93,5
10249,"2024-08-23T19:55:16","2023-09-14T13:27:52","2024-03-05T01:47:27","Shipped",173,"S24_2841",20,54.81,1
10249,"2024-08-23T19:55:16","2023-09-14T13:27:52","2024-03-05T01:47:27","Shipped",173,"S24_3420",25,65.75,2
10249,"2024-08-23T19:55:16","2023-09-14T13:27:52","2024-03-05T01:47:27","Shipped",173,"S700_2047",40,85.99,4
10249,"2024-08-23T19:55:16","2023-09-14T13:27:52","2024-03-05T01:47:27","Shipped",173,"S72_1253",32,49.16,3
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S18_1662",45,148.23,14
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S18_2581",27,84.48,4
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S24_1785",31,95.2,6
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S24_2000",32,63.22,1
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S24_3949",40,61.42,13
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S24_4278",37,72.45,5
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S32_1374",31,99.89,2
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S32_4289",50,62.6,7
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S50_1341",36,36.66,8
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S700_1691",31,91.34,9
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S700_2466",35,90.75,11
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S700_2834",44,98.48,3
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S700_3167",44,76,10
10250,"2023-09-15T05:42:58","2023-11-03T10:36:28","2024-07-07T14:51:23","Shipped",450,"S700_4002",38,65.89,12
10251,"2024-08-18T11:44:51","2023-10-29T04:11:12","2023-12-22T14:31:16","Shipped",328,"S10_1678",59,93.79,2
10251,"2024-08-18T11:44:51","2023-10-29T04:11:12","2023-12-22T14:31:16","Shipped",328,"S10_2016",44,115.37,5
10251,"2024-08-18T11:44:51","2023-10-29T04:11:12","2023-12-22T14:31:16","Shipped",328,"S10_4698",43,172.36,4
10251,"2024-08-18T11:44:51","2023-10-29T04:11:12","2023-12-22T14:31:16","Shipped",328,"S12_2823",46,129.53,1
10251,"2024-08-18T11:44:51","2023-10-29T04:11:12","2023-12-22T14:31:16","Shipped",328,"S18_2625",44,58.15,6
10251,"2024-08-18T11:44:51","2023-10-29T04:11:12","2023-12-22T14:31:16","Shipped",328,"S24_1578",50,91.29,3
10252,"2024-02-22T01:17:21","2023-10-13T13:55:15","2024-02-19T22:15:16","Shipped",406,"S18_3278",20,74.78,2
10252,"2024-02-22T01:17:21","2023-10-13T13:55:15","2024-02-19T22:15:16","Shipped",406,"S18_3482",41,145.52,1
10252,"2024-02-22T01:17:21","2023-10-13T13:55:15","2024-02-19T22:15:16","Shipped",406,"S18_3782",31,50.36,5
10252,"2024-02-22T01:17:21","2023-10-13T13:55:15","2024-02-19T22:15:16","Shipped",406,"S18_4721",26,127.97,4
10252,"2024-02-22T01:17:21","2023-10-13T13:55:15","2024-02-19T22:15:16","Shipped",406,"S24_2360",47,63.03,8
10252,"2024-02-22T01:17:21","2023-10-13T13:55:15","2024-02-19T22:15:16","Shipped",406,"S24_4620",38,69.52,3
10252,"2024-02-22T01:17:21","2023-10-13T13:55:15","2024-02-19T22:15:16","Shipped",406,"S32_2206",36,36.21,6
10252,"2024-02-22T01:17:21","2023-10-13T13:55:15","2024-02-19T22:15:16","Shipped",406,"S32_4485",25,93.89,9
10252,"2024-02-22T01:17:21","2023-10-13T13:55:15","2024-02-19T22:15:16","Shipped",406,"S50_4713",48,72.41,7
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S12_1099",24,157.6,13
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S12_3380",22,102.17,11
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S12_3990",25,67.03,14
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S12_4675",41,109.4,10
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S18_1129",26,130.22,5
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S18_1589",24,103.29,1
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S18_1889",23,67.76,9
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S18_1984",33,130.87,4
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S18_2870",37,114.84,2
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S18_3232",40,145.63,6
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S18_3685",31,139.87,3
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S24_2972",40,34.74,7
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S24_3371",24,50.82,12
10253,"2024-02-14T07:24:14","2024-04-19T08:54:06","2023-10-22T16:42:03","Cancelled",201,"S24_3856",39,115.15,8
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S18_1749",49,137.7,5
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S18_2248",36,55.09,4
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S18_2325",41,102.98,2
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S18_4409",34,80.99,6
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S18_4933",30,59.87,7
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S24_1046",34,66.88,11
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S24_1628",32,43.27,13
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S24_1937",38,28.88,1
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S24_2766",31,85.42,9
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S24_2887",33,111.57,8
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S24_3191",42,69.34,10
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S24_3432",49,101.73,12
10254,"2024-03-27T13:15:03","2024-04-14T06:52:30","2024-06-15T11:26:02","Shipped",323,"S24_3969",20,39.8,3
10255,"2023-12-03T01:18","2023-12-17T20:58:50","2024-05-13T13:08:46","Shipped",209,"S18_2795",24,135,1
10255,"2023-12-03T01:18","2023-12-17T20:58:50","2024-05-13T13:08:46","Shipped",209,"S24_2022",37,37.63,2
10256,"2023-12-13T07:55:01","2024-01-19T20:31:58","2024-06-16T22:52:49","Shipped",145,"S18_1342",34,93.49,2
10256,"2023-12-13T07:55:01","2024-01-19T20:31:58","2024-06-16T22:52:49","Shipped",145,"S18_1367",29,52.83,1
10257,"2024-04-12T16:18:17","2023-12-25T23:10:31","2024-04-19T04:51:14","Shipped",450,"S18_2949",50,92.19,1
10257,"2024-04-12T16:18:17","2023-12-25T23:10:31","2024-04-19T04:51:14","Shipped",450,"S18_2957",49,59.34,3
10257,"2024-04-12T16:18:17","2023-12-25T23:10:31","2024-04-19T04:51:14","Shipped",450,"S18_3136",37,83.78,2
10257,"2024-04-12T16:18:17","2023-12-25T23:10:31","2024-04-19T04:51:14","Shipped",450,"S18_3320",26,91.27,5
10257,"2024-04-12T16:18:17","2023-12-25T23:10:31","2024-04-19T04:51:14","Shipped",450,"S24_4258",46,81.81,4
10258,"2024-05-27T20:59:41","2024-07-18T18:06:22","2024-05-05T17:11:03","Shipped",398,"S10_1949",32,177.87,6
10258,"2024-05-27T20:59:41","2024-07-18T18:06:22","2024-05-05T17:11:03","Shipped",398,"S12_1666",41,133.94,3
10258,"2024-05-27T20:59:41","2024-07-18T18:06:22","2024-05-05T17:11:03","Shipped",398,"S18_1097",41,113.17,5
10258,"2024-05-27T20:59:41","2024-07-18T18:06:22","2024-05-05T17:11:03","Shipped",398,"S18_4668",21,49.81,4
10258,"2024-05-27T20:59:41","2024-07-18T18:06:22","2024-05-05T17:11:03","Shipped",398,"S32_3522",20,62.7,2
10258,"2024-05-27T20:59:41","2024-07-18T18:06:22","2024-05-05T17:11:03","Shipped",398,"S700_2824",45,86.99,1
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S10_4962",26,121.15,12
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S12_4473",46,117.32,4
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S18_2238",30,134.26,3
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S18_2319",34,120.28,7
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S18_2432",30,59.55,10
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S18_3232",27,152.41,8
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S18_4600",41,107.76,13
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S24_1444",28,46.82,1
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S24_2300",47,121.4,9
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S24_2840",31,31.47,5
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S32_1268",45,95.35,11
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S32_2509",40,45.99,6
10259,"2023-11-01T10:19:41","2024-07-26T23:48:39","2023-10-19T01:18:35","Shipped",166,"S50_1392",29,105.33,2
10260,"2024-08-29T12:50:35","2023-10-12T12:11:30","2024-07-16T05:46:59","Cancelled",357,"S12_1108",46,180.79,5
10260,"2024-08-29T12:50:35","2023-10-12T12:11:30","2024-07-16T05:46:59","Cancelled",357,"S12_3148",30,140.5,6
10260,"2024-08-29T12:50:35","2023-10-12T12:11:30","2024-07-16T05:46:59","Cancelled",357,"S12_3891",44,169.56,4
10260,"2024-08-29T12:50:35","2023-10-12T12:11:30","2024-07-16T05:46:59","Cancelled",357,"S18_3140",32,121.57,1
10260,"2024-08-29T12:50:35","2023-10-12T12:11:30","2024-07-16T05:46:59","Cancelled",357,"S18_3259",29,92.77,3
10260,"2024-08-29T12:50:35","2023-10-12T12:11:30","2024-07-16T05:46:59","Cancelled",357,"S18_4027",23,137.88,8
10260,"2024-08-29T12:50:35","2023-10-12T12:11:30","2024-07-16T05:46:59","Cancelled",357,"S24_4048",23,117.1,10
10260,"2024-08-29T12:50:35","2023-10-12T12:11:30","2024-07-16T05:46:59","Cancelled",357,"S32_3207",27,55.3,9
10260,"2024-08-29T12:50:35","2023-10-12T12:11:30","2024-07-16T05:46:59","Cancelled",357,"S50_1514",21,56.24,7
10260,"2024-08-29T12:50:35","2023-10-12T12:11:30","2024-07-16T05:46:59","Cancelled",357,"S700_1938",33,80.55,2
10261,"2024-06-21T09:22:50","2024-05-17T09:24:36","2023-11-29T17:43:02","Shipped",233,"S10_4757",27,116.96,1
10261,"2024-06-21T09:22:50","2024-05-17T09:24:36","2023-11-29T17:43:02","Shipped",233,"S18_4522",20,80.75,9
10261,"2024-06-21T09:22:50","2024-05-17T09:24:36","2023-11-29T17:43:02","Shipped",233,"S24_2011",36,105.69,8
10261,"2024-06-21T09:22:50","2024-05-17T09:24:36","2023-11-29T17:43:02","Shipped",233,"S24_3151",22,79.66,3
10261,"2024-06-21T09:22:50","2024-05-17T09:24:36","2023-11-29T17:43:02","Shipped",233,"S700_1138",34,64,4
10261,"2024-06-21T09:22:50","2024-05-17T09:24:36","2023-11-29T17:43:02","Shipped",233,"S700_2610",44,58.55,2
10261,"2024-06-21T09:22:50","2024-05-17T09:24:36","2023-11-29T17:43:02","Shipped",233,"S700_3505",25,89.15,5
10261,"2024-06-21T09:22:50","2024-05-17T09:24:36","2023-11-29T17:43:02","Shipped",233,"S700_3962",50,88.39,6
10261,"2024-06-21T09:22:50","2024-05-17T09:24:36","2023-11-29T17:43:02","Shipped",233,"S72_3212",29,43.68,7
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S18_1662",49,157.69,9
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S18_3029",32,81.72,15
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S18_3856",34,85.75,14
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S24_1785",34,98.48,1
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S24_2841",24,63.71,10
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S24_3420",46,65.75,11
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S24_3816",49,82.18,16
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S24_3949",48,58.69,8
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S32_4289",40,63.97,2
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S50_1341",49,35.78,3
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S700_1691",40,87.69,4
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S700_2047",44,83.28,13
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S700_2466",33,81.77,6
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S700_3167",27,64.8,5
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S700_4002",35,64.41,7
10262,"2024-05-22T04:18:03","2023-12-21T03:14:09","2024-09-07T14:24:09","Cancelled",141,"S72_1253",21,41.71,12
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S10_1678",34,89,2
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S10_2016",40,107.05,5
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S10_4698",41,193.66,4
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S12_2823",48,123.51,1
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S18_2581",33,67.58,10
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S18_2625",34,50.27,6
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S24_1578",42,109.32,3
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S24_2000",37,67.03,7
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S24_4278",24,59.41,11
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S32_1374",31,93.9,8
10263,"2024-01-20T06:23:05","2024-07-20T11:16:35","2024-03-13T13:08:24","Shipped",175,"S700_2834",47,117.46,9
10264,"2024-02-24T22:15:03","2024-03-22T23:49:35","2024-04-11T15:23:05","Shipped",362,"S18_3782",48,58.44,3
10264,"2024-02-24T22:15:03","2024-03-22T23:49:35","2024-04-11T15:23:05","Shipped",362,"S18_4721",20,124.99,2
10264,"2024-02-24T22:15:03","2024-03-22T23:49:35","2024-04-11T15:23:05","Shipped",362,"S24_2360",37,61.64,6
10264,"2024-02-24T22:15:03","2024-03-22T23:49:35","2024-04-11T15:23:05","Shipped",362,"S24_4620",47,75.18,1
10264,"2024-02-24T22:15:03","2024-03-22T23:49:35","2024-04-11T15:23:05","Shipped",362,"S32_2206",20,39.02,4
10264,"2024-02-24T22:15:03","2024-03-22T23:49:35","2024-04-11T15:23:05","Shipped",362,"S32_4485",34,100.01,7
10264,"2024-02-24T22:15:03","2024-03-22T23:49:35","2024-04-11T15:23:05","Shipped",362,"S50_4713",47,67.53,5
10265,"2024-07-24T21:52:15","2023-11-26T13:44:48","2024-08-19T22:12:37","Shipped",471,"S18_3278",45,74.78,2
10265,"2024-07-24T21:52:15","2023-11-26T13:44:48","2024-08-19T22:12:37","Shipped",471,"S18_3482",49,123.47,1
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S12_1099",44,188.73,14
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S12_3380",22,110.39,12
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S12_3990",35,67.83,15
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S12_4675",40,112.86,11
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S18_1129",21,131.63,6
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S18_1589",36,99.55,2
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S18_1889",33,77,10
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S18_1984",49,139.41,5
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S18_2870",20,113.52,3
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S18_3232",29,137.17,7
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S18_3685",33,127.15,4
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S24_1628",28,40.25,1
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S24_2972",34,35.12,8
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S24_3371",47,56.33,13
10266,"2024-05-14T22:43:52","2024-02-14T18:56:40","2023-10-21T07:13:31","Shipped",386,"S24_3856",24,119.37,9
10267,"2023-10-09T07:12:12","2024-07-11T19:55:42","2024-02-04T22:11:06","Shipped",151,"S18_4933",36,71.27,1
10267,"2023-10-09T07:12:12","2024-07-11T19:55:42","2024-02-04T22:11:06","Shipped",151,"S24_1046",40,72.02,5
10267,"2023-10-09T07:12:12","2024-07-11T19:55:42","2024-02-04T22:11:06","Shipped",151,"S24_2766",38,76.33,3
10267,"2023-10-09T07:12:12","2024-07-11T19:55:42","2024-02-04T22:11:06","Shipped",151,"S24_2887",43,93.95,2
10267,"2023-10-09T07:12:12","2024-07-11T19:55:42","2024-02-04T22:11:06","Shipped",151,"S24_3191",44,83.9,4
10267,"2023-10-09T07:12:12","2024-07-11T19:55:42","2024-02-04T22:11:06","Shipped",151,"S24_3432",43,98.51,6
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S18_1342",49,93.49,3
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S18_1367",26,45.82,2
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S18_1749",34,164.9,10
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S18_2248",31,60.54,9
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S18_2325",50,124.59,7
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S18_2795",35,148.5,4
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S18_3320",39,96.23,1
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S18_4409",35,84.67,11
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S24_1937",33,31.86,6
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S24_2022",40,36.29,5
10268,"2024-06-01T16:00:07","2024-03-30T20:05:59","2023-09-17T12:53:14","Shipped",412,"S24_3969",30,37.75,8
10269,"2023-11-20T13:44:19","2024-08-23T13:11:14","2024-04-26T17:50:50","Shipped",382,"S18_2957",32,57.46,1
10269,"2023-11-20T13:44:19","2024-08-23T13:11:14","2024-04-26T17:50:50","Shipped",382,"S24_4258",48,95.44,2
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S10_1949",21,171.44,9
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S10_4962",32,124.1,2
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S12_1666",28,135.3,6
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S18_1097",43,94.5,8
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S18_2949",31,81.05,10
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S18_3136",38,85.87,11
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S18_4600",38,107.76,3
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S18_4668",44,40.25,7
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S32_1268",32,93.42,1
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S32_3522",21,52.36,5
10270,"2023-10-02T14:40:13","2024-07-04T10:56:38","2024-07-03T22:48:01","Shipped",282,"S700_2824",46,101.15,4
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S12_4473",31,99.54,5
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S18_2238",50,147.36,4
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S18_2319",50,121.5,8
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S18_2432",25,59.55,11
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S18_3232",20,169.34,9
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S24_1444",45,49.71,2
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S24_2300",43,122.68,10
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S24_2840",38,28.64,6
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S24_4048",22,110,1
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S32_2509",35,51.95,7
10271,"2024-03-07T13:56:16","2024-04-08T04:41:46","2024-05-02T10:57:15","Shipped",124,"S50_1392",34,93.76,3
10272,"2024-07-23T08:07:17","2023-10-08T09:30:43","2024-05-24T22:18:05","Shipped",157,"S12_1108",35,187.02,2
10272,"2024-07-23T08:07:17","2023-10-08T09:30:43","2024-05-24T22:18:05","Shipped",157,"S12_3148",27,123.89,3
10272,"2024-07-23T08:07:17","2023-10-08T09:30:43","2024-05-24T22:18:05","Shipped",157,"S12_3891",39,148.8,1
10272,"2024-07-23T08:07:17","2023-10-08T09:30:43","2024-05-24T22:18:05","Shipped",157,"S18_4027",25,126.39,5
10272,"2024-07-23T08:07:17","2023-10-08T09:30:43","2024-05-24T22:18:05","Shipped",157,"S32_3207",45,56.55,6
10272,"2024-07-23T08:07:17","2023-10-08T09:30:43","2024-05-24T22:18:05","Shipped",157,"S50_1514",43,53.89,4
10273,"2024-02-22T06:06:30","2024-07-22T19:08","2024-08-27T18:22:47","Shipped",314,"S10_4757",30,136,4
10273,"2024-02-22T06:06:30","2024-07-22T19:08","2024-08-27T18:22:47","Shipped",314,"S18_3029",34,84.3,2
10273,"2024-02-22T06:06:30","2024-07-22T19:08","2024-08-27T18:22:47","Shipped",314,"S18_3140",40,117.47,13
10273,"2024-02-22T06:06:30","2024-07-22T19:08","2024-08-27T18:22:47","Shipped",314,"S18_3259",47,87.73,15
10273,"2024-02-22T06:06:30","2024-07-22T19:08","2024-08-27T18:22:47","Shipped",314,"S18_3856",50,105.87,1
10273,"2024-02-22T06:06:30","2024-07-22T19:08","2024-08-27T18:22:47","Shipped",314,"S18_4522",33,72.85,12
